Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Last three digits of the ID;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1.0;1.0;1.0;9500.0;1.0;1.0;132.0;1.0;38.0;37.0;9.0;7.0;122.0;1.0;0.0;0.0;1.0;0.0;1.0;24;20.0;0.0;0.0;8.0;8.0;7.0;13.817142857142857;0.0;0.0;8.0;8.0;7.0;13.817142857142857;0.0;10.8;1.4;1.74;Graduate
1.0;53.0;1.0;9556.0;1.0;42.0;140.0;1.0;1.0;19.0;4.0;5.0;140.0;0.0;0.0;0.0;1.0;0.0;1.0;89;22.0;0.0;1.0;7.0;10.0;6.0;13.314285714285717;0.0;2.0;8.0;10.0;7.0;12.875;0.0;8.9;1.4;3.51;Graduate
1.0;1.0;1.0;9130.0;1.0;1.0;164.0;1.0;34.0;1.0;0.0;0.0;163.0;0.0;0.0;0.0;1.0;0.0;0.0;45;18.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;7.6;2.6;0.32;Dropout
1.0;17.0;4.0;9254.0;1.0;1.0;113.0;1.0;38.0;19.0;7.0;7.0;107.4;1.0;0.0;0.0;1.0;0.0;1.0;90;19.0;0.0;0.0;6.0;6.0;6.0;12.166666666666666;0.0;0.0;6.0;6.0;6.0;12.166666666666666;0.0;12.4;0.5;1.79;Graduate
1.0;1.0;;9254.0;1.0;1.0;122.0;1.0;37.0;37.0;9.0;9.0;114.3;1.0;0.0;0.0;0.0;0.0;1.0;65;20.0;0.0;0.0;6.0;12.0;4.0;11.25;0.0;0.0;6.0;12.0;3.0;11.333333333333334;0.0;7.6;2.6;0.32;Dropout
1.0;43.0;1.0;9070.0;1.0;1.0;150.0;1.0;2.0;3.0;3.0;2.0;140.8;0.0;0.0;0.0;1.0;0.0;0.0;26;19.0;0.0;1.0;6.0;6.0;5.0;12.4;0.0;0.0;6.0;8.0;6.0;12.75;0.0;10.8;1.4;1.74;Enrolled
1.0;1.0;2.0;9773.0;1.0;1.0;135.0;1.0;37.0;37.0;5.0;5.0;;1.0;1.0;0.0;1.0;0.0;1.0;1;20.0;0.0;0.0;6.0;6.0;6.0;14.666666666666666;0.0;0.0;6.0;7.0;6.0;14.571428571428571;0.0;8.9;1.4;3.51;Graduate
1.0;39.0;1.0;9085.0;1.0;1.0;133.1;1.0;3.0;19.0;2.0;9.0;110.0;0.0;0.0;0.0;1.0;0.0;0.0;29;28.0;0.0;0.0;6.0;15.0;4.0;12.0;0.0;0.0;6.0;14.0;4.0;12.0;0.0;11.1;0.6;2.02;Dropout
1.0;1.0;2.0;9085.0;1.0;1.0;122.0;1.0;1.0;1.0;193.0;101.0;126.2;0.0;0.0;0.0;1.0;0.0;0.0;92;19.0;0.0;0.0;6.0;8.0;6.0;14.0;0.0;0.0;6.0;18.0;3.0;12.666666666666666;0.0;12.4;0.5;1.79;Graduate
1.0;42.0;1.0;9003.0;1.0;39.0;140.0;1.0;19.0;1.0;5.0;5.0;140.0;0.0;0.0;0.0;1.0;0.0;0.0;81;22.0;0.0;0.0;6.0;10.0;6.0;12.571428571428571;0.0;0.0;6.0;12.0;4.0;13.666666666666666;0.0;15.5;2.8;-4.06;Enrolled
1.0;1.0;1.0;9085.0;1.0;1.0;138.0;1.0;1.0;3.0;9.0;1.0;123.0;1.0;0.0;0.0;1.0;0.0;0.0;54;19.0;0.0;1.0;6.0;14.0;6.0;15.538461538461538;0.0;0.0;6.0;9.0;6.0;12.625;0.0;15.5;2.8;-4.06;Graduate
1.0;1.0;3.0;9773.0;1.0;1.0;130.0;1.0;19.0;19.0;5.0;5.0;157.0;1.0;0.0;0.0;0.0;0.0;0.0;84;18.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;13.9;-0.3;0.79;Dropout
1.0;5.0;1.0;9130.0;1.0;1.0;157.0;1.0;5.0;43.0;2.0;2.0;149.7;1.0;0.0;0.0;1.0;0.0;0.0;56;18.0;0.0;0.0;6.0;6.0;6.0;15.0;0.0;0.0;6.0;6.0;6.0;14.833333333333334;0.0;8.9;1.4;3.51;Graduate
1.0;43.0;1.0;9130.0;1.0;1.0;140.0;1.0;2.0;1.0;2.0;3.0;140.0;1.0;0.0;0.0;1.0;0.0;0.0;81;22.0;0.0;0.0;5.0;11.0;4.0;12.25;0.0;0.0;5.0;9.0;5.0;13.285714285714286;0.0;12.7;3.7;-1.7;Graduate
1.0;53.0;1.0;9085.0;1.0;42.0;170.0;1.0;1.0;19.0;4.0;7.0;170.0;0.0;0.0;0.0;1.0;0.0;0.0;28;20.0;0.0;7.0;11.0;13.0;11.0;15.692307692307692;0.0;;9.0;9.0;9.0;15.555555555555555;0.0;8.9;1.4;3.51;
1.0;39.0;1.0;9991.0;0.0;1.0;150.0;1.0;1.0;37.0;9.0;7.0;130.2;0.0;0.0;0.0;1.0;0.0;1.0;72;24.0;0.0;0.0;5.0;7.0;5.0;12.285714285714286;0.0;0.0;5.0;9.0;5.0;;1.0;16.2;0.3;-0.92;Graduate
1.0;17.0;1.0;171.0;1.0;1.0;146.0;1.0;1.0;38.0;9.0;9.0;135.5;1.0;0.0;1.0;1.0;0.0;0.0;13;22.0;0.0;12.0;17.0;19.0;12.0;11.833333333333334;0.0;10.0;17.0;22.0;11.0;11.25;0.0;11.1;0.6;2.02;Enrolled
1.0;43.0;;8014.0;0.0;1.0;120.0;;38.0;19.0;5.0;4.0;118.3;0.0;0.0;0.0;1.0;0.0;0.0;25;20.0;0.0;2.0;6.0;6.0;6.0;12.166666666666666;0.0;0.0;6.0;7.0;5.0;14.0;0.0;12.7;3.7;-1.7;Enrolled
1.0;1.0;1.0;;1.0;1.0;118.0;1.0;19.0;38.0;9.0;9.0;116.3;1.0;0.0;0.0;1.0;0.0;1.0;81;20.0;0.0;0.0;7.0;;7.0;11.88888888888889;0.0;0.0;;10.0;8.0;11.95625;0.0;12.7;3.7;-1.7;Graduate
2.0;;1.0;8014.0;0.0;3.0;120.0;1.0;38.0;1.0;9.0;9.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;23;35.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;10.8;1.4;1.74;Dropout
1.0;1.0;1.0;9670.0;1.0;1.0;154.0;1.0;1.0;1.0;5.0;7.0;154.7;0.0;0.0;0.0;1.0;0.0;1.0;19;18.0;0.0;0.0;;6.0;5.0;11.8;0.0;0.0;;5.0;5.0;12.6;0.0;9.4;-0.8;-3.12;Graduate
1.0;17.0;2.0;9238.0;1.0;1.0;139.0;1.0;2.0;3.0;3.0;3.0;132.7;1.0;0.0;0.0;1.0;0.0;0.0;29;19.0;0.0;0.0;6.0;7.0;6.0;11.166666666666666;0.0;0.0;6.0;9.0;6.0;11.666666666666666;0.0;9.4;-0.8;-3.12;Graduate
1.0;18.0;1.0;9500.0;1.0;1.0;136.0;1.0;3.0;3.0;3.0;3.0;130.8;0.0;0.0;0.0;1.0;0.0;0.0;79;18.0;0.0;0.0;7.0;7.0;7.0;14.05714285714286;0.0;0.0;8.0;9.0;8.0;14.6;0.0;16.2;0.3;-0.92;Graduate
1.0;1.0;2.0;9254.0;1.0;1.0;130.0;1.0;1.0;38.0;4.0;9.0;122.7;1.0;0.0;0.0;1.0;0.0;0.0;19;18.0;0.0;0.0;6.0;10.0;4.0;11.75;0.0;0.0;6.0;13.0;4.0;10.0;0.0;7.6;2.6;0.32;Dropout
2.0;39.0;1.0;9238.0;1.0;19.0;133.1;1.0;1.0;2.0;4.0;6.0;130.0;0.0;0.0;0.0;1.0;0.0;0.0;98;31.0;0.0;0.0;6.0;6.0;6.0;13.166666666666666;0.0;0.0;6.0;8.0;6.0;13.0;0.0;9.4;-0.8;-3.12;Enrolled
1.0;17.0;1.0;9238.0;1.0;1.0;133.0;1.0;19.0;19.0;5.0;7.0;123.6;0.0;0.0;0.0;1.0;0.0;1.0;49;19.0;0.0;0.0;6.0;7.0;6.0;13.5;0.0;0.0;6.0;7.0;6.0;14.0;0.0;15.5;2.8;-4.06;Graduate
1.0;18.0;1.0;9500.0;1.0;1.0;143.0;1.0;38.0;37.0;4.0;9.0;116.5;1.0;0.0;0.0;1.0;0.0;1.0;48;20.0;0.0;0.0;7.0;10.0;7.0;12.625;0.0;0.0;8.0;8.0;8.0;13.0625;0.0;15.5;2.8;-4.06;Graduate
1.0;17.0;3.0;9085.0;1.0;1.0;117.0;1.0;19.0;38.0;5.0;7.0;111.1;0.0;0.0;0.0;1.0;0.0;0.0;28;21.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;15.5;2.8;-4.06;Dropout
1.0;1.0;3.0;9500.0;1.0;1.0;145.0;1.0;19.0;38.0;9.0;7.0;;1.0;0.0;0.0;1.0;0.0;1.0;67;18.0;0.0;0.0;8.0;8.0;7.0;13.971428571428572;0.0;0.0;8.0;8.0;7.0;13.971428571428572;0.0;12.7;3.7;-1.7;Graduate
1.0;1.0;5.0;9070.0;1.0;1.0;134.0;1.0;34.0;1.0;5.0;7.0;129.8;1.0;0.0;0.0;1.0;0.0;0.0;91;18.0;0.0;0.0;6.0;7.0;2.0;11.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;9.4;-0.8;-3.12;Dropout
2.0;39.0;1.0;9991.0;0.0;1.0;170.0;1.0;38.0;19.0;4.0;8.0;134.7;0.0;0.0;0.0;1.0;0.0;0.0;53;33.0;0.0;0.0;5.0;5.0;5.0;12.8;0.0;0.0;5.0;6.0;5.0;15.333333333333334;0.0;10.8;1.4;1.74;Graduate
1.0;;2.0;9670.0;1.0;1.0;143.0;1.0;37.0;37.0;9.0;7.0;131.8;1.0;0.0;0.0;1.0;0.0;1.0;4;18.0;0.0;0.0;6.0;8.0;6.0;13.571428571428571;0.0;0.0;6.0;6.0;5.0;12.8;0.0;12.4;0.5;1.79;Enrolled
1.0;1.0;1.0;171.0;1.0;1.0;140.0;1.0;37.0;37.0;7.0;9.0;126.8;1.0;0.0;0.0;0.0;0.0;1.0;33;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.7;3.7;-1.7;Dropout
1.0;1.0;1.0;9085.0;1.0;1.0;131.0;1.0;37.0;37.0;9.0;6.0;130.7;0.0;0.0;1.0;1.0;0.0;0.0;72;21.0;0.0;0.0;5.0;9.0;2.0;11.5;0.0;0.0;5.0;13.0;4.0;11.0;1.0;10.8;1.4;1.74;Enrolled
1.0;17.0;3.0;9254.0;1.0;1.0;115.0;1.0;37.0;19.0;5.0;5.0;109.8;1.0;0.0;0.0;1.0;0.0;0.0;29;19.0;0.0;0.0;6.0;8.0;4.0;11.25;0.0;0.0;6.0;8.0;4.0;12.0;0.0;10.8;1.4;1.74;Enrolled
1.0;7.0;1.0;9991.0;0.0;3.0;130.0;1.0;3.0;19.0;2.0;3.0;133.9;0.0;0.0;0.0;1.0;0.0;0.0;8;28.0;0.0;0.0;5.0;7.0;5.0;13.714285714285714;0.0;0.0;5.0;7.0;5.0;13.142857142857142;0.0;16.2;0.3;-0.92;Graduate
2.0;39.0;1.0;9147.0;1.0;1.0;130.0;1.0;1.0;19.0;9.0;9.0;109.9;0.0;0.0;0.0;0.0;0.0;0.0;38;29.0;0.0;;4.0;4.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;12.7;3.7;-1.7;Dropout
1.0;44.0;1.0;9130.0;1.0;39.0;160.0;1.0;1.0;37.0;3.0;3.0;160.0;1.0;0.0;1.0;0.0;0.0;0.0;52;36.0;0.0;2.0;6.0;9.0;6.0;12.0;0.0;1.0;6.0;8.0;3.0;14.666666666666666;0.0;12.4;0.5;1.79;Dropout
1.0;39.0;1.0;8014.0;0.0;19.0;133.1;1.0;37.0;37.0;9.0;7.0;106.5;0.0;0.0;0.0;1.0;0.0;1.0;5;32.0;0.0;0.0;6.0;7.0;6.0;12.666666666666666;0.0;0.0;6.0;7.0;6.0;13.333333333333334;0.0;12.7;3.7;-1.7;Graduate
1.0;39.0;1.0;9500.0;1.0;1.0;130.0;1.0;38.0;37.0;5.0;7.0;120.0;1.0;0.0;0.0;1.0;0.0;1.0;66;25.0;0.0;0.0;8.0;11.0;7.0;13.29;3.0;0.0;8.0;11.0;7.0;13.29;3.0;9.4;-0.8;-3.12;Enrolled
2.0;43.0;1.0;9991.0;0.0;1.0;140.0;1.0;37.0;37.0;3.0;10.0;107.8;0.0;0.0;0.0;1.0;0.0;0.0;14;33.0;0.0;8.0;10.0;15.0;8.0;10.375;0.0;7.0;10.0;13.0;9.0;10.444444444444445;0.0;7.6;2.6;0.32;Enrolled
2.0;43.0;1.0;8014.0;0.0;14.0;133.1;1.0;34.0;34.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;85;34.0;0.0;3.0;7.0;13.0;3.0;12.0;0.0;2.0;7.0;15.0;1.0;13.0;1.0;9.4;-0.8;-3.12;Dropout
2.0;39.0;1.0;8014.0;0.0;1.0;150.0;1.0;34.0;34.0;0.0;0.0;112.5;0.0;0.0;0.0;1.0;0.0;0.0;31;33.0;0.0;0.0;6.0;10.0;5.0;11.4;;1.0;6.0;7.0;6.0;11.166666666666666;0.0;7.6;2.6;0.32;Graduate
1.0;43.0;1.0;9991.0;0.0;1.0;140.0;1.0;37.0;38.0;9.0;8.0;135.5;0.0;0.0;1.0;0.0;0.0;0.0;30;29.0;0.0;0.0;5.0;15.0;2.0;13.25;0.0;0.0;5.0;12.0;3.0;12.6;3.0;16.2;0.3;-0.92;Dropout
1.0;1.0;1.0;9500.0;1.0;1.0;145.0;1.0;1.0;1.0;4.0;10.0;145.0;0.0;0.0;0.0;1.0;0.0;0.0;97;18.0;0.0;0.0;7.0;7.0;6.0;13.861666666666666;0.0;0.0;8.0;16.0;0.0;0.0;1.0;12.4;0.5;1.79;Dropout
1.0;1.0;1.0;9773.0;1.0;1.0;126.0;1.0;37.0;38.0;7.0;7.0;119.0;0.0;;0.0;;0.0;1.0;10;18.0;0.0;0.0;6.0;6.0;6.0;12.166666666666666;0.0;0.0;6.0;7.0;6.0;12.142857142857142;0.0;;2.8;-4.06;Graduate
2.0;7.0;1.0;9238.0;1.0;3.0;130.0;1.0;37.0;19.0;4.0;5.0;130.0;0.0;0.0;0.0;1.0;0.0;0.0;64;38.0;0.0;0.0;6.0;17.0;4.0;13.75;0.0;0.0;6.0;15.0;6.0;14.5;0.0;16.2;0.3;-0.92;Graduate
1.0;1.0;4.0;9500.0;1.0;1.0;135.0;1.0;38.0;;9.0;8.0;126.3;1.0;0.0;0.0;1.0;0.0;1.0;69;19.0;0.0;0.0;7.0;7.0;6.0;15.433333333333332;0.0;0.0;7.0;7.0;6.0;15.433333333333332;0.0;7.6;2.6;0.32;Graduate
4.0;39.0;1.0;8014.0;0.0;19.0;133.1;1.0;37.0;37.0;9.0;9.0;113.5;0.0;0.0;0.0;1.0;0.0;1.0;21;39.0;0.0;0.0;6.0;6.0;6.0;13.833333333333334;0.0;0.0;6.0;6.0;6.0;15.5;0.0;11.1;0.6;2.02;Graduate
1.0;43.0;1.0;9991.0;0.0;3.0;120.0;1.0;37.0;37.0;9.0;9.0;120.0;0.0;0.0;0.0;1.0;0.0;0.0;24;37.0;0.0;7.0;14.0;21.0;;11.833333333333334;0.0;11.0;12.0;15.0;11.0;11.363636363636363;0.0;12.7;3.7;-1.7;Graduate
1.0;17.0;2.0;9556.0;1.0;1.0;120.0;1.0;37.0;37.0;5.0;5.0;111.3;1.0;0.0;0.0;1.0;0.0;0.0;57;32.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;16.2;0.3;-0.92;Dropout
1.0;18.0;1.0;9238.0;1.0;1.0;147.0;1.0;38.0;34.0;4.0;0.0;130.2;0.0;0.0;0.0;1.0;0.0;0.0;89;18.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;10.8;1.4;1.74;Dropout
1.0;43.0;1.0;9556.0;1.0;1.0;149.0;1.0;1.0;1.0;4.0;8.0;140.2;1.0;1.0;0.0;1.0;0.0;0.0;85;20.0;0.0;1.0;7.0;9.0;7.0;12.333333333333334;0.0;0.0;8.0;8.0;8.0;12.625;0.0;12.7;3.7;-1.7;Enrolled
1.0;1.0;5.0;9070.0;1.0;1.0;124.0;1.0;37.0;37.0;9.0;9.0;113.9;1.0;0.0;0.0;1.0;0.0;0.0;100;20.0;0.0;0.0;6.0;6.0;6.0;11.166666666666666;0.0;0.0;6.0;6.0;6.0;12.166666666666666;0.0;7.6;2.6;0.32;Graduate
1.0;17.0;1.0;9085.0;1.0;1.0;133.1;1.0;37.0;37.0;9.0;9.0;99.0;1.0;0.0;0.0;1.0;0.0;1.0;10;23.0;0.0;0.0;6.0;6.0;6.0;14.666666666666666;0.0;0.0;6.0;8.0;6.0;12.428571428571429;0.0;8.9;1.4;3.51;Graduate
1.0;1.0;2.0;9147.0;1.0;1.0;125.0;1.0;1.0;19.0;4.0;9.0;124.0;1.0;0.0;0.0;1.0;0.0;0.0;58;19.0;0.0;0.0;5.0;5.0;5.0;11.2;0.0;0.0;5.0;11.0;4.0;11.75;0.0;10.8;1.4;1.74;Enrolled
1.0;1.0;1.0;9238.0;1.0;1.0;141.0;1.0;37.0;38.0;9.0;10.0;138.9;0.0;0.0;0.0;1.0;0.0;0.0;58;;0.0;0.0;6.0;9.0;6.0;13.714285714285714;0.0;0.0;6.0;6.0;6.0;14.166666666666666;0.0;13.9;-0.3;0.79;Graduate
1.0;1.0;1.0;9147.0;1.0;1.0;131.0;1.0;38.0;19.0;9.0;9.0;130.0;1.0;0.0;0.0;1.0;1.0;0.0;15;19.0;0.0;0.0;5.0;5.0;5.0;12.8;0.0;0.0;;10.0;5.0;11.444444444444445;0.0;10.8;1.4;1.74;Graduate
1.0;17.0;4.0;9773.0;1.0;1.0;118.0;1.0;1.0;38.0;5.0;7.0;120.8;1.0;0.0;0.0;1.0;0.0;0.0;78;20.0;0.0;0.0;6.0;9.0;4.0;13.25;0.0;0.0;6.0;11.0;5.0;11.8;;12.4;0.5;1.79;Graduate
1.0;1.0;6.0;9500.0;1.0;1.0;129.0;1.0;37.0;;9.0;7.0;127.8;1.0;0.0;0.0;1.0;0.0;0.0;69;19.0;0.0;0.0;8.0;10.0;6.0;13.78;1.0;0.0;8.0;10.0;6.0;13.78;1.0;9.4;-0.8;-3.12;Dropout
1.0;17.0;3.0;9500.0;1.0;1.0;136.0;1.0;37.0;38.0;4.0;5.0;126.0;1.0;0.0;0.0;1.0;0.0;0.0;82;19.0;0.0;0.0;8.0;8.0;7.0;15.11;0.0;0.0;8.0;8.0;7.0;15.11;0.0;10.8;1.4;1.74;Graduate
1.0;1.0;2.0;9238.0;1.0;1.0;134.0;1.0;1.0;19.0;4.0;5.0;126.0;0.0;0.0;0.0;1.0;0.0;0.0;31;18.0;0.0;0.0;6.0;10.0;4.0;11.0;0.0;0.0;6.0;8.0;5.0;11.2;0.0;10.8;1.4;1.74;Graduate
1.0;1.0;1.0;9500.0;1.0;1.0;153.0;1.0;38.0;19.0;9.0;5.0;138.5;;0.0;0.0;1.0;0.0;1.0;90;20.0;0.0;0.0;8.0;8.0;7.0;15.798571428571426;0.0;0.0;8.0;8.0;7.0;15.798571428571426;0.0;10.8;1.4;1.74;Graduate
1.0;1.0;3.0;9500.0;1.0;1.0;119.0;1.0;19.0;37.0;9.0;9.0;119.4;1.0;0.0;0.0;1.0;0.0;;99;20.0;0.0;0.0;7.0;7.0;7.0;13.775714285714288;0.0;0.0;8.0;8.0;8.0;15.599999999999998;0.0;12.4;0.5;1.79;Graduate
4.0;39.0;1.0;9500.0;1.0;1.0;140.0;1.0;38.0;37.0;7.0;7.0;101.5;1.0;0.0;0.0;1.0;0.0;0.0;2;24.0;0.0;0.0;8.0;11.0;7.0;12.16;0.0;0.0;8.0;11.0;7.0;12.16;0.0;10.8;1.4;1.74;Graduate
4.0;39.0;2.0;9556.0;1.0;1.0;133.1;1.0;;37.0;7.0;;;1.0;0.0;0.0;1.0;0.0;0.0;80;24.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;10.8;1.4;1.74;Dropout
1.0;17.0;2.0;9773.0;1.0;1.0;130.0;1.0;2.0;1.0;2.0;7.0;126.2;1.0;0.0;0.0;1.0;0.0;0.0;71;20.0;0.0;0.0;6.0;6.0;6.0;14.333333333333334;0.0;0.0;6.0;6.0;6.0;15.5;0.0;12.4;0.5;1.79;Graduate
1.0;1.0;3.0;9070.0;1.0;1.0;128.0;1.0;19.0;19.0;3.0;3.0;129.8;1.0;0.0;0.0;1.0;0.0;0.0;24;20.0;0.0;0.0;6.0;6.0;6.0;11.833333333333334;0.0;0.0;6.0;6.0;3.0;13.333333333333334;0.0;9.4;-0.8;-3.12;Enrolled
1.0;1.0;1.0;9085.0;1.0;1.0;145.0;1.0;38.0;37.0;3.0;9.0;138.4;1.0;0.0;0.0;0.0;0.0;0.0;51;18.0;0.0;0.0;6.0;7.0;6.0;14.833333333333334;0.0;0.0;6.0;8.0;6.0;12.5;0.0;8.9;1.4;3.51;Enrolled
1.0;1.0;1.0;9500.0;1.0;1.0;146.0;1.0;1.0;37.0;9.0;9.0;129.3;0.0;0.0;0.0;1.0;0.0;0.0;5;18.0;0.0;0.0;8.0;8.0;7.0;14.2;0.0;0.0;8.0;8.0;7.0;14.2;0.0;12.7;3.7;-1.7;Graduate
1.0;1.0;1.0;9085.0;1.0;1.0;119.0;1.0;2.0;1.0;4.0;3.0;113.1;1.0;0.0;0.0;1.0;0.0;0.0;88;21.0;0.0;0.0;5.0;6.0;5.0;12.2;0.0;0.0;5.0;5.0;5.0;13.2;0.0;10.8;1.4;1.74;Graduate
1.0;17.0;1.0;9853.0;1.0;1.0;160.0;1.0;1.0;38.0;4.0;10.0;144.3;1.0;0.0;0.0;1.0;0.0;0.0;95;18.0;0.0;0.0;6.0;10.0;4.0;13.0;0.0;0.0;6.0;9.0;5.0;13.666666666666666;0.0;9.4;-0.8;-3.12;Graduate
1.0;17.0;5.0;9500.0;1.0;1.0;144.0;1.0;19.0;1.0;5.0;3.0;141.0;1.0;0.0;;1.0;0.0;1.0;54;19.0;0.0;0.0;8.0;8.0;7.0;12.485714285714286;0.0;0.0;8.0;8.0;7.0;12.485714285714286;0.0;12.7;3.7;-1.7;Graduate
1.0;7.0;1.0;9085.0;1.0;40.0;130.0;1.0;1.0;1.0;4.0;4.0;130.0;1.0;0.0;0.0;1.0;0.0;0.0;78;22.0;0.0;0.0;6.0;7.0;6.0;17.0;0.0;0.0;6.0;7.0;6.0;16.285714285714285;0.0;11.1;0.6;2.02;Graduate
1.0;17.0;3.0;9238.0;1.0;1.0;122.0;1.0;19.0;19.0;7.0;7.0;117.5;1.0;0.0;0.0;1.0;0.0;0.0;60;19.0;0.0;0.0;6.0;7.0;5.0;10.8;0.0;0.0;6.0;9.0;6.0;10.166666666666666;0.0;8.9;1.4;3.51;Graduate
1.0;1.0;3.0;9500.0;1.0;1.0;153.0;6.0;37.0;37.0;9.0;9.0;131.8;1.0;0.0;0.0;1.0;0.0;0.0;73;18.0;1.0;0.0;7.0;7.0;6.0;14.716666666666669;0.0;0.0;7.0;7.0;6.0;14.716666666666669;0.0;7.6;2.6;0.32;Graduate
1.0;1.0;1.0;9085.0;1.0;1.0;147.0;1.0;37.0;19.0;9.0;5.0;133.7;1.0;0.0;;1.0;;1.0;48;19.0;0.0;0.0;5.0;10.0;2.0;13.5;0.0;0.0;5.0;11.0;5.0;11.4;1.0;10.8;1.4;1.74;Enrolled
;43.0;1.0;9500.0;1.0;1.0;121.0;1.0;38.0;19.0;5.0;;115.4;1.0;0.0;0.0;1.0;0.0;1.0;68;24.0;0.0;0.0;8.0;8.0;7.0;11.971428571428572;0.0;0.0;8.0;8.0;7.0;11.971428571428572;0.0;;3.7;-1.7;Enrolled
;1.0;3.0;9085.0;1.0;1.0;134.0;1.0;38.0;19.0;9.0;5.0;129.1;0.0;0.0;0.0;1.0;0.0;0.0;33;19.0;0.0;0.0;5.0;7.0;3.0;12.0;0.0;0.0;5.0;7.0;4.0;13.5;0.0;7.6;2.6;0.32;Enrolled
;1.0;1.0;8014.0;0.0;1.0;133.0;1.0;38.0;38.0;5.0;2.0;135.5;0.0;0.0;0.0;1.0;0.0;0.0;87;34.0;0.0;0.0;6.0;7.0;6.0;12.333333333333334;0.0;0.0;6.0;6.0;6.0;11.666666666666666;0.0;;1.4;1.74;Graduate
1.0;17.0;5.0;;1.0;1.0;118.0;1.0;38.0;38.0;9.0;9.0;112.4;1.0;0.0;0.0;;0.0;0.0;59;19.0;0.0;0.0;12.0;22.0;6.0;15.307692307692308;0.0;0.0;10.0;13.0;6.0;13.875;0.0;15.5;2.8;-4.06;Graduate
1.0;1.0;1.0;9500.0;1.0;1.0;137.0;1.0;37.0;37.0;7.0;9.0;130.8;;0.0;0.0;1.0;0.0;1.0;90;18.0;0.0;0.0;7.0;7.0;6.0;12.666666666666666;0.0;0.0;7.0;7.0;6.0;12.666666666666666;0.0;7.6;2.6;0.32;Graduate
1.0;1.0;5.0;9500.0;1.0;1.0;143.0;1.0;37.0;37.0;9.0;5.0;131.6;1.0;0.0;0.0;1.0;0.0;1.0;89;19.0;0.0;0.0;7.0;10.0;7.0;14.368;0.0;0.0;8.0;8.0;;14.44875;0.0;15.5;2.8;-4.06;Graduate
1.0;39.0;1.0;9500.0;1.0;1.0;123.0;;19.0;1.0;1.0;1.0;140.8;0.0;0.0;0.0;1.0;0.0;0.0;64;25.0;0.0;0.0;8.0;8.0;7.0;12.084285714285716;0.0;0.0;8.0;8.0;7.0;12.084285714285716;0.0;10.8;1.4;1.74;Graduate
1.0;44.0;1.0;9085.0;1.0;39.0;140.0;1.0;3.0;38.0;2.0;9.0;140.0;1.0;0.0;0.0;1.0;0.0;0.0;100;21.0;0.0;7.0;12.0;18.0;8.0;12.25;0.0;4.0;12.0;27.0;8.0;12.2;0.0;12.4;0.5;1.79;Enrolled
1.0;1.0;1.0;9254.0;1.0;1.0;118.0;1.0;37.0;37.0;7.0;7.0;114.2;0.0;0.0;0.0;1.0;0.0;0.0;25;18.0;0.0;0.0;6.0;10.0;5.0;12.2;0.0;0.0;6.0;10.0;5.0;11.6;0.0;16.2;0.3;-0.92;Enrolled
1.0;1.0;1.0;9238.0;1.0;1.0;142.0;1.0;34.0;38.0;4.0;7.0;127.3;0.0;0.0;0.0;1.0;0.0;1.0;93;18.0;0.0;0.0;6.0;12.0;4.0;11.0;0.0;0.0;6.0;9.0;6.0;11.5;0.0;9.4;-0.8;-3.12;Graduate
1.0;1.0;1.0;8014.0;0.0;1.0;115.0;1.0;38.0;38.0;9.0;7.0;115.0;1.0;0.0;0.0;1.0;0.0;0.0;88;28.0;0.0;0.0;6.0;8.0;5.0;12.8;0.0;0.0;6.0;8.0;5.0;;0.0;9.4;-0.8;-3.12;Graduate
